19.jpg,boat,2666.9177,892.4433,-760.21246,2728.949,880.83124,-838.09705,2740.3748,889.77594,-838.7709,2752.337,898.3937,-838.94867,2719.039,864.5042,-725.2721,2720.8005,860.70795,-725.94836,2722.1863,857.2011,-726.3883,2814.771,964.6503,-988.46185,2768.9465,907.0279,-475.90216,2679.6907,973.49866,-804.966,2662.549,952.2388,-657.11285,2751.2764,1279.8862,-1183.7363,2633.312,1074.0117,-69.73972,2270.0972,1267.0447,-1178.619,2257.9963,1023.46124,110.76506,1928.9767,1080.4207,-902.574,1914.828,933.91986,-91.83936,1838.7163,1059.5216,-1027.9319,1814.9779,910.55896,-80.48752,1859.9375,1004.4183,-984.5251,1836.3695,910.1912,-236.44203,1891.1692,1022.0077,-876.55304,1873.3402,940.8592,-155.07622,2332.8696,1822.4501,-340.1685,2281.6633,1654.3167,340.7888,1809.0388,1405.9329,-402.6535,1819.7545,1298.6362,106.70707,1177.8276,1152.0746,-383.51025,1233.3494,1070.1456,148.01599,1054.2964,1171.4594,-379.90424,1101.385,1106.4929,141.18835,1058.5776,872.23755,-605.23364,1148.1675,755.61163,-30.154917
2.jpg,boat,225.06587,211.24219,14.539461,215.98889,201.75789,25.274109,216.20657,201.71721,25.241833,216.51549,201.44261,25.118134,211.25844,203.08371,0.81431204,207.6835,203.93835,0.7184456,204.18457,204.76448,0.6837955,205.90982,210.11722,78.70339,188.85522,215.83028,-27.116459,225.64326,224.5761,36.942245,218.94547,226.45084,5.265452,233.44368,269.31024,139.6403,186.3012,284.5007,-100.6506,321.52557,285.27908,165.12494,288.4198,309.4391,-132.36206,393.26236,287.72708,112.554016,377.88144,294.86816,-88.62747,415.15442,287.51773,119.14459,399.70633,296.651,-102.14252,412.503,287.97382,96.32187,400.43298,286.86398,-93.48016,402.57498,291.2481,101.31928,393.19775,287.9673,-83.33062,311.74597,401.33786,74.530205,292.52676,424.64584,-74.22938,389.1778,284.95602,60.501736,379.00342,293.95465,-58.549778,492.9453,239.5339,93.53636,491.0584,244.75471,23.327131,508.15344,244.88626,94.46301,504.91412,251.38547,31.131042,514.956,187.7139,70.23287,520.1719,184.76498,11.810721
20.jpg,boat,247.81732,170.18884,14.930784,238.87256,158.5382,21.223373,238.38687,158.65349,21.215849,238.0126,158.53499,21.095076,235.46426,159.34833,-6.6151185,231.83337,159.79608,-6.778075,228.3378,160.21683,-6.875636,224.37837,167.07562,65.52733,211.30174,170.04643,-54.563614,245.66072,184.35109,35.90504,239.87291,185.30222,-0.20061794,241.17607,233.24327,137.6803,209.05235,239.51166,-118.76476,337.6561,252.58635,186.84953,325.89716,272.18146,-130.54445,407.9564,228.92354,160.66968,431.33713,245.00536,-57.35002,426.04462,224.79352,169.7402,456.158,243.67976,-62.684345,426.68198,217.61215,151.62938,455.36188,231.96298,-52.557938,418.99612,220.98965,151.5616,446.71616,232.81189,-50.207275,325.91672,371.6962,81.25636,314.77383,391.10443,-81.05812,399.34845,217.4871,61.48265,399.0022,226.80888,-84.32868,538.87555,192.93498,110.45303,546.56366,197.07242,20.387024,555.95105,203.60385,112.906456,562.21094,205.92784,31.802767,582.379,142.06546,79.4404,593.9485,139.54808,5.0824757
21.jpg,boat,197.57076,119.970375,4.1885014,191.1101,112.88201,15.354439,189.72397,112.39352,15.309056,188.37906,111.790146,15.238846,191.16531,114.82718,-8.416809,189.66385,115.382965,-8.452378,188.22499,115.94345,-8.417631,179.74603,115.19147,47.48983,179.14294,120.85893,-52.787254,195.2274,127.120766,17.780357,194.64236,129.37103,-11.907176,187.34868,160.30774,109.61428,182.54471,167.1515,-126.45476,229.52327,197.22968,134.00037,238.06752,210.70549,-141.2941,279.2599,210.38113,75.67501,291.35678,222.96176,-63.923782,292.46735,212.15138,76.689445,304.22015,228.80365,-65.02798,296.14536,210.77686,58.591297,307.04166,221.88927,-61.997826,291.25986,210.79352,65.50338,302.25458,219.81902,-59.030838,233.2623,250.98509,69.17668,230.94582,263.35205,-68.912254,292.86636,188.70377,87.82245,294.35394,189.22803,-52.12303,374.62717,147.57985,147.09665,363.12958,156.37344,71.85631,389.19394,146.49701,150.29369,375.1535,157.4754,83.99876,384.6239,111.82089,129.20255,368.49966,121.8301,82.90745
22.jpg,boat,2116.0852,478.0233,-194.09401,2190.0454,470.65103,-211.7813,2207.017,482.2352,-212.2909,2224.8052,493.6801,-213.44203,2157.0396,448.65942,-84.0288,2150.9182,442.90518,-84.247665,2144.5898,437.82843,-83.57524,2278.7466,573.76373,-179.18257,2174.3325,494.71344,413.5703,2125.899,573.0727,-184.09837,2085.081,541.18475,-16.204124,2234.9094,949.1344,-677.81445,1954.4927,823.0407,800.1194,1798.9021,1077.0952,-991.3974,1636.2548,977.31744,618.19464,1373.3838,993.5838,-867.3035,1322.5323,884.90936,-97.355675,1266.2328,1013.0868,-981.2861,1212.5012,881.16034,-153.17918,1240.5735,968.07227,-953.5654,1249.2914,865.24097,-275.77982,1272.5233,971.98834,-841.76984,1291.4587,883.50146,-174.23785,1726.7346,1714.1927,-478.00003,1599.242,1543.0745,480.5991,1236.2828,1171.0796,-721.3071,1190.6251,982.0409,593.26227,894.6351,962.36273,18.357895,792.6498,885.37067,273.39514,854.3989,998.09735,117.06551,720.55945,925.1721,240.26064,788.9653,660.3818,123.39458,693.87054,648.72107,133.13257
23.jpg,boat,164.83392,63.184303,-26.43803,169.07417,59.954407,-31.521332,170.36923,60.41429,-31.582052,171.72752,60.873722,-31.652681,167.62912,58.855293,-20.888887,167.71884,58.468327,-20.935884,167.79895,58.12029,-20.964285,178.45128,64.39898,-45.920753,173.70348,60.691093,3.5960944,167.97968,69.244606,-31.226639,166.05142,68.04956,-16.876856,176.76549,87.61134,-73.61789,171.31393,81.51642,32.906498,127.36533,81.03863,-79.09085,130.9793,78.57154,39.933258,91.26336,65.93989,-53.768574,94.13383,65.911804,27.469608,82.13343,64.07569,-63.17906,85.91094,62.664062,30.701347,84.064804,60.13945,-55.869156,86.53035,61.3518,19.467947,87.29166,61.586983,-49.704285,89.435745,63.733944,22.71192,125.93545,134.84882,-35.593452,126.06932,126.449646,35.70641,91.689896,80.54819,-26.001379,96.44774,78.68552,37.23963,43.27369,46.047764,-2.5444982,51.92989,47.345066,56.646225,33.761696,47.33223,0.5908592,41.426983,48.43331,56.577362,39.89964,18.463984,-13.494937,49.710037,20.332384,42.0767
24.jpg,boat,1159.9462,1088.4766,-153.73943,1188.2968,1072.3153,-208.64166,1193.8889,1074.9124,-209.11772,1200.0159,1077.4197,-209.43721,1188.6274,1069.1294,-104.86021,1193.2933,1069.4226,-105.091576,1197.9496,1070.0155,-104.904785,1241.1835,1110.5195,-396.55017,1236.6934,1099.8884,77.61008,1169.0154,1132.178,-222.37671,1168.3938,1128.9446,-86.23818,1217.8612,1301.7871,-662.4823,1198.2018,1265.4174,345.41022,926.8154,1394.5442,-789.4283,965.62,1323.9246,421.61218,672.49524,1353.8812,-664.923,732.2716,1306.7004,222.12158,613.8767,1357.7776,-774.6439,679.4812,1299.7882,234.95465,611.2631,1333.6864,-723.27313,684.7979,1299.7666,132.8744,631.63574,1335.956,-640.76575,702.09375,1306.3811,173.3877,1031.1798,1666.4082,-308.36484,1019.8798,1614.2167,309.55804,826.38715,1283.8488,-298.05432,831.0906,1272.3945,275.41302,508.84427,1061.511,-53.166267,547.4567,1061.149,438.11557,440.0786,1054.2219,-32.761,473.47705,1058.4797,442.27957,504.1697,885.6295,-181.96638,558.9779,869.7727,309.0531
25.jpg,boat,172.36931,114.80678,-79.78767,160.72578,105.957016,-66.496346,161.2571,105.784256,-66.47227,161.8721,105.34714,-66.58743,155.19614,108.30741,-95.607574,150.9004,110.0586,-95.762024,146.71614,111.78187,-95.90364,148.9314,118.284424,7.58963,128.2429,128.42752,-119.63414,173.76505,130.75218,-48.950153,165.47626,134.6045,-86.82565,186.53415,175.27252,83.24067,131.26796,213.25842,-182.93509,285.31726,181.30013,98.82256,256.53275,243.30696,-213.69925,364.76062,154.59242,16.634642,359.77054,203.19324,-171.03145,391.93805,149.6972,17.169827,387.19357,202.2115,-189.74007,386.17584,146.89812,-15.397211,388.9817,187.77328,-191.13869,375.0883,154.65068,1.2179372,380.6891,190.39696,-168.6514,290.4306,314.25183,80.473595,266.7268,356.2042,-80.091,377.21634,218.3172,66.35786,385.98514,240.00192,-96.40834,512.4195,167.55904,79.68608,527.141,166.22455,-79.95936,540.1658,170.3178,78.29959,553.33154,165.97745,-82.69879,522.7799,112.4628,48.112694,547.9136,94.94012,-150.34085
26.jpg,boat,177.10596,333.08017,-23.929066,167.09578,325.83328,-9.118875,165.44348,326.4183,-9.217237,163.82196,326.8211,-9.3452,167.11906,326.3293,-43.0277,165.0231,327.09232,-43.093243,163.03241,327.83182,-43.130856,151.67607,336.65164,42.304863,150.42561,338.03625,-106.64245,174.2647,345.5891,-2.9272249,173.43222,346.29242,-47.03368,170.2958,385.30887,111.96944,155.67657,400.1339,-201.37949,235.0945,404.8284,129.67085,232.0739,430.2394,-247.96553,305.1603,410.07428,69.14877,313.27957,423.28833,-203.17195,323.90704,410.4058,74.85919,332.90775,426.57025,-230.9647,326.9298,407.72086,44.207325,335.72226,416.81488,-223.635,320.571,409.74295,53.591084,328.81982,416.10535,-199.16072,250.61502,487.66693,91.52013,246.21573,509.2996,-91.157295,316.1759,400.32764,99.06553,307.11194,411.04776,-65.139755,391.12253,321.90857,160.9549,384.20734,330.5766,7.2757373,407.89124,314.46335,162.91426,399.68103,323.3306,10.984065,392.35965,276.11014,114.187706,385.2444,283.0862,-54.247837
27.jpg,boat,94.28125,73.02354,-13.162207,87.116005,66.8561,-6.1705256,85.54849,66.753296,-6.217522,84.03672,66.5431,-6.328226,87.680176,68.11234,-27.210073,86.15051,68.62035,-27.288954,84.65084,69.0968,-27.296497,71.9213,70.881165,16.950556,72.414894,74.153046,-72.87612,89.40461,81.10355,-3.0487819,89.7927,81.810234,-29.516897,70.35282,106.94208,50.43431,73.01657,119.031654,-110.47544,129.17691,135.9614,64.779274,143.19835,153.26076,-108.94498,186.34949,145.02266,50.664467,205.7327,156.8558,-58.303867,198.051,142.9066,52.633198,220.16827,158.01956,-65.003006,201.7509,141.84848,43.463654,220.01419,150.95868,-61.464935,197.09953,144.08617,45.67845,214.94247,150.61812,-55.573254,134.40611,185.76396,50.30731,136.79834,201.4606,-50.110947,175.97557,116.9877,63.282948,190.0016,123.48356,-41.330956,247.47939,97.84533,114.26323,240.33998,105.77205,83.15854,256.33633,101.69085,118.4685,245.6254,109.73273,95.53303,270.82596,71.93419,99.76444,257.26346,78.24515,92.45578
28.jpg,boat,635.0492,214.08582,-74.1305,657.7523,201.46902,-95.01062,663.8183,202.57797,-95.23261,670.15515,203.56294,-95.434586,648.75104,199.5966,-59.709938,648.0474,199.15504,-59.786736,647.2145,198.8839,-59.70634,699.30817,220.83711,-126.601036,667.7321,212.39029,38.582573,648.60864,239.70027,-83.794,636.6277,236.62428,-36.910156,710.29456,327.06058,-215.52586,629.8409,313.48077,123.05989,571.85974,381.24722,-282.67096,496.04858,341.6468,106.32356,416.27173,370.25073,-240.30713,356.54465,344.0809,52.625942,374.68344,380.0071,-272.82236,315.8529,345.38553,54.414257,367.84216,365.47705,-257.9401,331.30374,348.38544,26.728765,379.9369,365.66193,-230.83904,349.4414,351.3294,37.783905,564.28265,588.95013,-106.92898,534.7231,551.9488,107.40395,407.97012,393.28708,-112.00632,402.99933,360.62585,80.77487,210.1926,244.0024,-110.604004,253.18042,239.2693,49.407402,168.76495,237.1086,-110.44349,219.5646,239.28778,44.174725,194.98163,139.06946,-180.73608,233.27028,136.37354,-3.60977
29.jpg,boat,150.0062,115.386215,5.0056596,138.57057,105.45075,11.115773,137.73904,105.66188,11.103578,137.01599,105.64592,11.002571,135.80113,106.42596,-18.066978,132.43848,107.19139,-18.18622,129.16441,107.979034,-18.262169,122.735634,115.06962,54.3037,111.44856,118.907104,-72.468925,148.17229,129.46262,24.031504,143.8695,130.61613,-13.368702,149.4424,175.65671,121.58023,109.22861,184.4849,-137.0971,231.93336,177.1601,169.6836,212.41075,179.63121,-161.08688,298.12317,146.7341,155.4211,298.8404,141.0483,-120.03289,313.77835,137.54051,170.32387,319.1265,136.37193,-136.37419,316.30743,133.24225,146.60318,318.13675,126.627365,-126.76573,309.771,138.87393,145.1361,312.56555,128.99782,-114.6225,211.33577,316.6538,81.39592,194.88547,336.7956,-81.06172,287.62424,207.36618,71.043686,292.86212,205.81851,-64.39276,400.59454,142.47597,117.99343,422.20737,125.57782,-18.775126,423.55536,141.87685,119.43727,446.90402,124.4199,-15.914943,405.3452,88.05349,83.72676,429.9698,57.873558,-68.924194
3.jpg,boat,65.12236,86.54299,-6.8071475,61.155186,81.34792,-0.91227853,61.223896,81.31089,-0.92430377,61.338028,81.16357,-0.97135615,59.0192,81.921745,-14.014138,57.2913,82.2229,-14.0448885,55.615192,82.530754,-14.079133,56.503864,84.89945,26.903276,48.39221,87.37618,-28.935045,65.52329,93.12562,4.882872,62.2978,93.9983,-11.674766,71.18804,116.295265,59.6188,47.569534,122.34417,-67.952446,108.50959,130.92952,82.32038,89.325294,140.2751,-89.46392,142.92265,123.46995,62.313763,137.84325,127.55595,-74.381645,153.76505,121.54183,65.766045,149.95341,128.73503,-79.981224,154.07822,119.68118,54.427193,151.87096,123.08487,-79.56846,149.34,121.33547,56.79608,147.5659,123.36571,-72.84223,108.8762,189.00606,39.498123,98.79279,200.85767,-39.28096,149.947,135.18533,42.486343,140.69351,141.23756,-32.369576,202.85214,100.48017,52.572796,189.89238,103.90416,7.00088,212.793,100.43085,52.599632,198.30887,102.40965,10.402871,210.47847,72.71754,39.383945,197.82187,75.904976,-4.6744633
30.jpg,boat,404.09543,99.03332,-2.8320436,415.46393,92.175705,-21.028502,417.55347,93.09362,-21.090212,419.8243,93.98833,-21.288794,414.83926,90.64154,4.1775017,416.3176,90.26188,4.107157,417.75104,90.09734,4.0694513,434.53754,105.28338,-75.78907,431.4039,99.23436,38.55642,408.1123,114.355095,-20.93184,406.87375,112.137794,11.931944,423.76056,164.75243,-144.22833,421.8578,159.44928,101.02639,327.65744,112.23104,-185.66817,332.90765,108.24609,122.961464,248.80545,58.483376,-143.0874,263.01816,57.321167,76.58297,230.4877,47.469296,-175.40427,251.15405,42.64782,77.00275,232.93315,43.89525,-155.34239,254.72438,43.632637,45.910885,240.72707,49.730255,-137.43663,256.97943,50.972572,60.151123,364.23737,334.27057,-73.89673,366.8781,319.93445,74.100914,282.29825,202.70251,-22.041182,296.26743,195.3175,108.13949,197.97646,96.39307,51.59165,219.735,97.46301,166.24524,178.63655,87.97309,55.2589,200.27484,87.689575,169.2486,202.76462,30.261738,-2.3724825,223.3255,38.95984,126.65384
31.jpg,boat,213.99153,127.51153,-70.26582,222.54475,120.555046,-90.76243,224.68167,121.11233,-90.87764,226.95007,121.628395,-90.899704,221.72252,119.337875,-56.89834,222.9689,118.990456,-56.89386,224.1603,118.74787,-56.936356,242.35379,129.59308,-146.90065,238.56969,125.150795,7.5749025,219.93839,141.24559,-89.93107,219.01205,140.04294,-45.612354,250.00797,189.784,-229.75513,231.24986,172.21724,98.265976,166.9349,216.79576,-293.60532,159.54845,178.89166,135.7721,78.17157,184.19363,-271.4101,85.420265,169.25815,62.911015,52.871918,183.39168,-305.99164,65.04379,166.95361,59.918953,55.139996,171.84843,-293.72076,71.15568,166.28925,27.276386,63.18215,174.08302,-264.16394,78.63905,168.83932,47.285664,193.54195,298.27298,-98.638596,182.39742,281.88995,98.80872,113.325966,192.6078,-82.36159,118.13854,190.95215,85.72328,31.479908,112.85575,-39.94111,48.70008,115.625755,138.29056,12.981176,111.414154,-36.662586,31.260056,113.00331,140.06,28.208363,56.8215,-101.25235,47.942074,60.492107,84.97441
32.jpg,boat,74.33967,91.33565,-13.858984,66.75818,88.87656,-8.741287,66.340706,89.16444,-8.7544155,65.941315,89.32095,-8.851675,65.959206,89.87315,-23.342886,64.59879,90.90082,-23.44135,63.259747,91.90564,-23.49355,61.663868,97.359344,11.634291,57.51044,101.426315,-49.779976,76.795586,99.38899,-4.893325,75.10686,100.89221,-23.210976,85.69518,126.38198,43.128613,75.6818,142.28654,-85.47695,142.86823,131.40321,60.2881,142.72081,148.40837,-83.15361,194.4111,128.82326,51.198997,199.0576,134.53616,-43.193405,205.79338,126.086754,56.325905,212.48628,133.17052,-50.59948,206.53905,125.14021,44.0494,212.1415,125.53263,-47.605446,202.12785,128.53706,45.836678,208.26097,127.04776,-40.983162,153.29997,183.62112,39.30265,151.595,201.89615,-39.116722,198.02356,128.25528,45.671955,201.584,138.32463,-22.471132,254.0037,94.29235,80.703354,253.97377,98.471,41.85177,264.19412,94.7188,83.20993,263.39383,99.068146,47.2076,261.37708,65.3157,70.43656,260.6282,63.319046,31.530966
